stage,segment,ice_flag,ev_flag,naics_code,naics_title,row_type,period,employment
Downstream,"8. Motor Vehicle Parts, Materials, & Products Sales",ICE,EV,4235,"""Metal and Mineral (except Petroleum) Merchant Wholesalers""",naics_detail,2011-07-01,5984
Downstream,"8. Motor Vehicle Parts, Materials, & Products Sales",ICE,EV,4235,"""Metal and Mineral (except Petroleum) Merchant Wholesalers""",naics_detail,2011-08-01,6029
Downstream,"8. Motor Vehicle Parts, Materials, & Products Sales",ICE,EV,4235,"""Metal and Mineral (except Petroleum) Merchant Wholesalers""",naics_detail,2011-09-01,6023
Downstream,"8. Motor Vehicle Parts, Materials, & Products Sales",ICE,EV,4235,"""Metal and Mineral (except Petroleum) Merchant Wholesalers""",naics_detail,2011-10-01,6038
Downstream,"8. Motor Vehicle Parts, Materials, & Products Sales",ICE,EV,4235,"""Metal and Mineral (except Petroleum) Merchant Wholesalers""",naics_detail,2011-11-01,6048
Downstream,"8. Motor Vehicle Parts, Materials, & Products Sales",ICE,EV,4235,"""Metal and Mineral (except Petroleum) Merchant Wholesalers""",naics_detail,2011-12-01,6115
Downstream,"8. Motor Vehicle Parts, Materials, & Products Sales",ICE,EV,4235,"""Metal and Mineral (except Petroleum) Merchant Wholesalers""",naics_detail,2012-01-01,6183
Downstream,"8. Motor Vehicle Parts, Materials, & Products Sales",ICE,EV,4235,"""Metal and Mineral (except Petroleum) Merchant Wholesalers""",naics_detail,2012-02-01,6219
Downstream,"8. Motor Vehicle Parts, Materials, & Products Sales",ICE,EV,4235,"""Metal and Mineral (except Petroleum) Merchant Wholesalers""",naics_detail,2012-03-01,6258
Downstream,"8. Motor Vehicle Parts, Materials, & Products Sales",ICE,EV,4235,"""Metal and Mineral (except Petroleum) Merchant Wholesalers""",naics_detail,2012-04-01,6322
Downstream,"8. Motor Vehicle Parts, Materials, & Products Sales",ICE,EV,4235,"""Metal and Mineral (except Petroleum) Merchant Wholesalers""",naics_detail,2012-05-01,6383
Downstream,"8. Motor Vehicle Parts, Materials, & Products Sales",ICE,EV,4235,"""Metal and Mineral (except Petroleum) Merchant Wholesalers""",naics_detail,2012-06-01,6426
Downstream,"8. Motor Vehicle Parts, Materials, & Products Sales",ICE,EV,4235,"""Metal and Mineral (except Petroleum) Merchant Wholesalers""",naics_detail,2012-07-01,6336
Downstream,"8. Motor Vehicle Parts, Materials, & Products Sales",ICE,EV,4235,"""Metal and Mineral (except Petroleum) Merchant Wholesalers""",naics_detail,2012-08-01,6372
Downstream,"8. Motor Vehicle Parts, Materials, & Products Sales",ICE,EV,4235,"""Metal and Mineral (except Petroleum) Merchant Wholesalers""",naics_detail,2012-09-01,6310
Downstream,"8. Motor Vehicle Parts, Materials, & Products Sales",ICE,EV,4235,"""Metal and Mineral (except Petroleum) Merchant Wholesalers""",naics_detail,2012-10-01,6403
Downstream,"8. Motor Vehicle Parts, Materials, & Products Sales",ICE,EV,4235,"""Metal and Mineral (except Petroleum) Merchant Wholesalers""",naics_detail,2012-11-01,6427
Downstream,"8. Motor Vehicle Parts, Materials, & Products Sales",ICE,EV,4235,"""Metal and Mineral (except Petroleum) Merchant Wholesalers""",naics_detail,2012-12-01,6412
Downstream,"8. Motor Vehicle Parts, Materials, & Products Sales",ICE,EV,4235,"""Metal and Mineral (except Petroleum) Merchant Wholesalers""",naics_detail,2013-01-01,6339
Downstream,"8. Motor Vehicle Parts, Materials, & Products Sales",ICE,EV,4235,"""Metal and Mineral (except Petroleum) Merchant Wholesalers""",naics_detail,2013-02-01,6397
Downstream,"8. Motor Vehicle Parts, Materials, & Products Sales",ICE,EV,4235,"""Metal and Mineral (except Petroleum) Merchant Wholesalers""",naics_detail,2013-03-01,6424
Downstream,"8. Motor Vehicle Parts, Materials, & Products Sales",ICE,EV,4235,"""Metal and Mineral (except Petroleum) Merchant Wholesalers""",naics_detail,2013-04-01,6381
Downstream,"8. Motor Vehicle Parts, Materials, & Products Sales",ICE,EV,4235,"""Metal and Mineral (except Petroleum) Merchant Wholesalers""",naics_detail,2013-05-01,6441
Downstream,"8. Motor Vehicle Parts, Materials, & Products Sales",ICE,EV,4235,"""Metal and Mineral (except Petroleum) Merchant Wholesalers""",naics_detail,2013-06-01,6458
Downstream,"8. Motor Vehicle Parts, Materials, & Products Sales",ICE,EV,4235,"""Metal and Mineral (except Petroleum) Merchant Wholesalers""",naics_detail,2013-07-01,6462
Downstream,"8. Motor Vehicle Parts, Materials, & Products Sales",ICE,EV,4235,"""Metal and Mineral (except Petroleum) Merchant Wholesalers""",naics_detail,2013-08-01,6464
Downstream,"8. Motor Vehicle Parts, Materials, & Products Sales",ICE,EV,4235,"""Metal and Mineral (except Petroleum) Merchant Wholesalers""",naics_detail,2013-09-01,6446
Downstream,"8. Motor Vehicle Parts, Materials, & Products Sales",ICE,EV,4235,"""Metal and Mineral (except Petroleum) Merchant Wholesalers""",naics_detail,2013-10-01,6412
Downstream,"8. Motor Vehicle Parts, Materials, & Products Sales",ICE,EV,4235,"""Metal and Mineral (except Petroleum) Merchant Wholesalers""",naics_detail,2013-11-01,6429
Downstream,"8. Motor Vehicle Parts, Materials, & Products Sales",ICE,EV,4235,"""Metal and Mineral (except Petroleum) Merchant Wholesalers""",naics_detail,2013-12-01,6418
Downstream,"8. Motor Vehicle Parts, Materials, & Products Sales",ICE,EV,4235,"""Metal and Mineral (except Petroleum) Merchant Wholesalers""",naics_detail,2014-01-01,6614
Downstream,"8. Motor Vehicle Parts, Materials, & Products Sales",ICE,EV,4235,"""Metal and Mineral (except Petroleum) Merchant Wholesalers""",naics_detail,2014-02-01,6618
Downstream,"8. Motor Vehicle Parts, Materials, & Products Sales",ICE,EV,4235,"""Metal and Mineral (except Petroleum) Merchant Wholesalers""",naics_detail,2014-03-01,6652
Downstream,"8. Motor Vehicle Parts, Materials, & Products Sales",ICE,EV,4235,"""Metal and Mineral (except Petroleum) Merchant Wholesalers""",naics_detail,2014-04-01,6689
Downstream,"8. Motor Vehicle Parts, Materials, & Products Sales",ICE,EV,4235,"""Metal and Mineral (except Petroleum) Merchant Wholesalers""",naics_detail,2014-05-01,6761
Downstream,"8. Motor Vehicle Parts, Materials, & Products Sales",ICE,EV,4235,"""Metal and Mineral (except Petroleum) Merchant Wholesalers""",naics_detail,2014-06-01,6822
Downstream,"8. Motor Vehicle Parts, Materials, & Products Sales",ICE,EV,4235,"""Metal and Mineral (except Petroleum) Merchant Wholesalers""",naics_detail,2014-07-01,6789
Downstream,"8. Motor Vehicle Parts, Materials, & Products Sales",ICE,EV,4235,"""Metal and Mineral (except Petroleum) Merchant Wholesalers""",naics_detail,2014-08-01,6872
Downstream,"8. Motor Vehicle Parts, Materials, & Products Sales",ICE,EV,4235,"""Metal and Mineral (except Petroleum) Merchant Wholesalers""",naics_detail,2014-09-01,6815
Downstream,"8. Motor Vehicle Parts, Materials, & Products Sales",ICE,EV,4235,"""Metal and Mineral (except Petroleum) Merchant Wholesalers""",naics_detail,2014-10-01,6674
Downstream,"8. Motor Vehicle Parts, Materials, & Products Sales",ICE,EV,4235,"""Metal and Mineral (except Petroleum) Merchant Wholesalers""",naics_detail,2014-11-01,6733
Downstream,"8. Motor Vehicle Parts, Materials, & Products Sales",ICE,EV,4235,"""Metal and Mineral (except Petroleum) Merchant Wholesalers""",naics_detail,2014-12-01,6770
Downstream,"8. Motor Vehicle Parts, Materials, & Products Sales",ICE,EV,4235,"""Metal and Mineral (except Petroleum) Merchant Wholesalers""",naics_detail,2015-01-01,6590
Downstream,"8. Motor Vehicle Parts, Materials, & Products Sales",ICE,EV,4235,"""Metal and Mineral (except Petroleum) Merchant Wholesalers""",naics_detail,2015-02-01,6570
Downstream,"8. Motor Vehicle Parts, Materials, & Products Sales",ICE,EV,4235,"""Metal and Mineral (except Petroleum) Merchant Wholesalers""",naics_detail,2015-03-01,6583
Downstream,"8. Motor Vehicle Parts, Materials, & Products Sales",ICE,EV,4235,"""Metal and Mineral (except Petroleum) Merchant Wholesalers""",naics_detail,2015-04-01,6575
Downstream,"8. Motor Vehicle Parts, Materials, & Products Sales",ICE,EV,4235,"""Metal and Mineral (except Petroleum) Merchant Wholesalers""",naics_detail,2015-05-01,6636
Downstream,"8. Motor Vehicle Parts, Materials, & Products Sales",ICE,EV,4235,"""Metal and Mineral (except Petroleum) Merchant Wholesalers""",naics_detail,2015-06-01,6643
Downstream,"8. Motor Vehicle Parts, Materials, & Products Sales",ICE,EV,4235,"""Metal and Mineral (except Petroleum) Merchant Wholesalers""",naics_detail,2015-07-01,6617
Downstream,"8. Motor Vehicle Parts, Materials, & Products Sales",ICE,EV,4235,"""Metal and Mineral (except Petroleum) Merchant Wholesalers""",naics_detail,2015-08-01,6594
Downstream,"8. Motor Vehicle Parts, Materials, & Products Sales",ICE,EV,4235,"""Metal and Mineral (except Petroleum) Merchant Wholesalers""",naics_detail,2015-09-01,6541
Downstream,"8. Motor Vehicle Parts, Materials, & Products Sales",ICE,EV,4235,"""Metal and Mineral (except Petroleum) Merchant Wholesalers""",naics_detail,2015-10-01,6477
Downstream,"8. Motor Vehicle Parts, Materials, & Products Sales",ICE,EV,4235,"""Metal and Mineral (except Petroleum) Merchant Wholesalers""",naics_detail,2015-11-01,6475
Downstream,"8. Motor Vehicle Parts, Materials, & Products Sales",ICE,EV,4235,"""Metal and Mineral (except Petroleum) Merchant Wholesalers""",naics_detail,2015-12-01,6550
Downstream,"8. Motor Vehicle Parts, Materials, & Products Sales",ICE,EV,4235,"""Metal and Mineral (except Petroleum) Merchant Wholesalers""",naics_detail,2016-01-01,6622
Downstream,"8. Motor Vehicle Parts, Materials, & Products Sales",ICE,EV,4235,"""Metal and Mineral (except Petroleum) Merchant Wholesalers""",naics_detail,2016-02-01,6644
Downstream,"8. Motor Vehicle Parts, Materials, & Products Sales",ICE,EV,4235,"""Metal and Mineral (except Petroleum) Merchant Wholesalers""",naics_detail,2016-03-01,6627
Downstream,"8. Motor Vehicle Parts, Materials, & Products Sales",ICE,EV,4235,"""Metal and Mineral (except Petroleum) Merchant Wholesalers""",naics_detail,2016-04-01,6659
Downstream,"8. Motor Vehicle Parts, Materials, & Products Sales",ICE,EV,4235,"""Metal and Mineral (except Petroleum) Merchant Wholesalers""",naics_detail,2016-05-01,6647
Downstream,"8. Motor Vehicle Parts, Materials, & Products Sales",ICE,EV,4235,"""Metal and Mineral (except Petroleum) Merchant Wholesalers""",naics_detail,2016-06-01,6728
Downstream,"8. Motor Vehicle Parts, Materials, & Products Sales",ICE,EV,4235,"""Metal and Mineral (except Petroleum) Merchant Wholesalers""",naics_detail,2016-07-01,6713
Downstream,"8. Motor Vehicle Parts, Materials, & Products Sales",ICE,EV,4235,"""Metal and Mineral (except Petroleum) Merchant Wholesalers""",naics_detail,2016-08-01,6708
Downstream,"8. Motor Vehicle Parts, Materials, & Products Sales",ICE,EV,4235,"""Metal and Mineral (except Petroleum) Merchant Wholesalers""",naics_detail,2016-09-01,6695
Downstream,"8. Motor Vehicle Parts, Materials, & Products Sales",ICE,EV,4235,"""Metal and Mineral (except Petroleum) Merchant Wholesalers""",naics_detail,2016-10-01,6610
Downstream,"8. Motor Vehicle Parts, Materials, & Products Sales",ICE,EV,4235,"""Metal and Mineral (except Petroleum) Merchant Wholesalers""",naics_detail,2016-11-01,6616
Downstream,"8. Motor Vehicle Parts, Materials, & Products Sales",ICE,EV,4235,"""Metal and Mineral (except Petroleum) Merchant Wholesalers""",naics_detail,2016-12-01,6674
Downstream,"8. Motor Vehicle Parts, Materials, & Products Sales",ICE,EV,4235,"""Metal and Mineral (except Petroleum) Merchant Wholesalers""",naics_detail,2017-01-01,6417
Downstream,"8. Motor Vehicle Parts, Materials, & Products Sales",ICE,EV,4235,"""Metal and Mineral (except Petroleum) Merchant Wholesalers""",naics_detail,2017-02-01,6426
Downstream,"8. Motor Vehicle Parts, Materials, & Products Sales",ICE,EV,4235,"""Metal and Mineral (except Petroleum) Merchant Wholesalers""",naics_detail,2017-03-01,6440
Downstream,"8. Motor Vehicle Parts, Materials, & Products Sales",ICE,EV,4235,"""Metal and Mineral (except Petroleum) Merchant Wholesalers""",naics_detail,2017-04-01,6448
Downstream,"8. Motor Vehicle Parts, Materials, & Products Sales",ICE,EV,4235,"""Metal and Mineral (except Petroleum) Merchant Wholesalers""",naics_detail,2017-05-01,6443
Downstream,"8. Motor Vehicle Parts, Materials, & Products Sales",ICE,EV,4235,"""Metal and Mineral (except Petroleum) Merchant Wholesalers""",naics_detail,2017-06-01,6527
Downstream,"8. Motor Vehicle Parts, Materials, & Products Sales",ICE,EV,4235,"""Metal and Mineral (except Petroleum) Merchant Wholesalers""",naics_detail,2017-07-01,6537
Downstream,"8. Motor Vehicle Parts, Materials, & Products Sales",ICE,EV,4235,"""Metal and Mineral (except Petroleum) Merchant Wholesalers""",naics_detail,2017-08-01,6527
Downstream,"8. Motor Vehicle Parts, Materials, & Products Sales",ICE,EV,4235,"""Metal and Mineral (except Petroleum) Merchant Wholesalers""",naics_detail,2017-09-01,6510
Downstream,"8. Motor Vehicle Parts, Materials, & Products Sales",ICE,EV,4235,"""Metal and Mineral (except Petroleum) Merchant Wholesalers""",naics_detail,2017-10-01,6513
Downstream,"8. Motor Vehicle Parts, Materials, & Products Sales",ICE,EV,4235,"""Metal and Mineral (except Petroleum) Merchant Wholesalers""",naics_detail,2017-11-01,6507
Downstream,"8. Motor Vehicle Parts, Materials, & Products Sales",ICE,EV,4235,"""Metal and Mineral (except Petroleum) Merchant Wholesalers""",naics_detail,2017-12-01,6594
Downstream,"8. Motor Vehicle Parts, Materials, & Products Sales",ICE,EV,4235,"""Metal and Mineral (except Petroleum) Merchant Wholesalers""",naics_detail,2018-01-01,7116
Downstream,"8. Motor Vehicle Parts, Materials, & Products Sales",ICE,EV,4235,"""Metal and Mineral (except Petroleum) Merchant Wholesalers""",naics_detail,2018-02-01,7163
Downstream,"8. Motor Vehicle Parts, Materials, & Products Sales",ICE,EV,4235,"""Metal and Mineral (except Petroleum) Merchant Wholesalers""",naics_detail,2018-03-01,7175
Downstream,"8. Motor Vehicle Parts, Materials, & Products Sales",ICE,EV,4235,"""Metal and Mineral (except Petroleum) Merchant Wholesalers""",naics_detail,2018-04-01,7184
Downstream,"8. Motor Vehicle Parts, Materials, & Products Sales",ICE,EV,4235,"""Metal and Mineral (except Petroleum) Merchant Wholesalers""",naics_detail,2018-05-01,7157
Downstream,"8. Motor Vehicle Parts, Materials, & Products Sales",ICE,EV,4235,"""Metal and Mineral (except Petroleum) Merchant Wholesalers""",naics_detail,2018-06-01,7218
Downstream,"8. Motor Vehicle Parts, Materials, & Products Sales",ICE,EV,4235,"""Metal and Mineral (except Petroleum) Merchant Wholesalers""",naics_detail,2018-07-01,7188
Downstream,"8. Motor Vehicle Parts, Materials, & Products Sales",ICE,EV,4235,"""Metal and Mineral (except Petroleum) Merchant Wholesalers""",naics_detail,2018-08-01,7183
Downstream,"8. Motor Vehicle Parts, Materials, & Products Sales",ICE,EV,4235,"""Metal and Mineral (except Petroleum) Merchant Wholesalers""",naics_detail,2018-09-01,7190
Downstream,"8. Motor Vehicle Parts, Materials, & Products Sales",ICE,EV,4235,"""Metal and Mineral (except Petroleum) Merchant Wholesalers""",naics_detail,2018-10-01,7245
Downstream,"8. Motor Vehicle Parts, Materials, & Products Sales",ICE,EV,4235,"""Metal and Mineral (except Petroleum) Merchant Wholesalers""",naics_detail,2018-11-01,7228
Downstream,"8. Motor Vehicle Parts, Materials, & Products Sales",ICE,EV,4235,"""Metal and Mineral (except Petroleum) Merchant Wholesalers""",naics_detail,2018-12-01,7244
Downstream,"8. Motor Vehicle Parts, Materials, & Products Sales",ICE,EV,4235,"""Metal and Mineral (except Petroleum) Merchant Wholesalers""",naics_detail,2019-01-01,7260
Downstream,"8. Motor Vehicle Parts, Materials, & Products Sales",ICE,EV,4235,"""Metal and Mineral (except Petroleum) Merchant Wholesalers""",naics_detail,2019-02-01,7204
Downstream,"8. Motor Vehicle Parts, Materials, & Products Sales",ICE,EV,4235,"""Metal and Mineral (except Petroleum) Merchant Wholesalers""",naics_detail,2019-03-01,7179
Downstream,"8. Motor Vehicle Parts, Materials, & Products Sales",ICE,EV,4235,"""Metal and Mineral (except Petroleum) Merchant Wholesalers""",naics_detail,2019-04-01,7097
Downstream,"8. Motor Vehicle Parts, Materials, & Products Sales",ICE,EV,4235,"""Metal and Mineral (except Petroleum) Merchant Wholesalers""",naics_detail,2019-05-01,7119
Downstream,"8. Motor Vehicle Parts, Materials, & Products Sales",ICE,EV,4235,"""Metal and Mineral (except Petroleum) Merchant Wholesalers""",naics_detail,2019-06-01,7135
Downstream,"8. Motor Vehicle Parts, Materials, & Products Sales",ICE,EV,4235,"""Metal and Mineral (except Petroleum) Merchant Wholesalers""",naics_detail,2019-07-01,7105
Downstream,"8. Motor Vehicle Parts, Materials, & Products Sales",ICE,EV,4235,"""Metal and Mineral (except Petroleum) Merchant Wholesalers""",naics_detail,2019-08-01,7081
Downstream,"8. Motor Vehicle Parts, Materials, & Products Sales",ICE,EV,4235,"""Metal and Mineral (except Petroleum) Merchant Wholesalers""",naics_detail,2019-09-01,7090
Downstream,"8. Motor Vehicle Parts, Materials, & Products Sales",ICE,EV,4235,"""Metal and Mineral (except Petroleum) Merchant Wholesalers""",naics_detail,2019-10-01,7039
Downstream,"8. Motor Vehicle Parts, Materials, & Products Sales",ICE,EV,4235,"""Metal and Mineral (except Petroleum) Merchant Wholesalers""",naics_detail,2019-11-01,7049
Downstream,"8. Motor Vehicle Parts, Materials, & Products Sales",ICE,EV,4235,"""Metal and Mineral (except Petroleum) Merchant Wholesalers""",naics_detail,2019-12-01,7031
Downstream,"8. Motor Vehicle Parts, Materials, & Products Sales",ICE,EV,4235,"""Metal and Mineral (except Petroleum) Merchant Wholesalers""",naics_detail,2020-01-01,7015
Downstream,"8. Motor Vehicle Parts, Materials, & Products Sales",ICE,EV,4235,"""Metal and Mineral (except Petroleum) Merchant Wholesalers""",naics_detail,2020-02-01,7013
Downstream,"8. Motor Vehicle Parts, Materials, & Products Sales",ICE,EV,4235,"""Metal and Mineral (except Petroleum) Merchant Wholesalers""",naics_detail,2020-03-01,6963
Downstream,"8. Motor Vehicle Parts, Materials, & Products Sales",ICE,EV,4235,"""Metal and Mineral (except Petroleum) Merchant Wholesalers""",naics_detail,2020-04-01,5583
Downstream,"8. Motor Vehicle Parts, Materials, & Products Sales",ICE,EV,4235,"""Metal and Mineral (except Petroleum) Merchant Wholesalers""",naics_detail,2020-05-01,5592
Downstream,"8. Motor Vehicle Parts, Materials, & Products Sales",ICE,EV,4235,"""Metal and Mineral (except Petroleum) Merchant Wholesalers""",naics_detail,2020-06-01,6021
Downstream,"8. Motor Vehicle Parts, Materials, & Products Sales",ICE,EV,4235,"""Metal and Mineral (except Petroleum) Merchant Wholesalers""",naics_detail,2020-07-01,6217
Downstream,"8. Motor Vehicle Parts, Materials, & Products Sales",ICE,EV,4235,"""Metal and Mineral (except Petroleum) Merchant Wholesalers""",naics_detail,2020-08-01,6243
Downstream,"8. Motor Vehicle Parts, Materials, & Products Sales",ICE,EV,4235,"""Metal and Mineral (except Petroleum) Merchant Wholesalers""",naics_detail,2020-09-01,6211
Downstream,"8. Motor Vehicle Parts, Materials, & Products Sales",ICE,EV,4235,"""Metal and Mineral (except Petroleum) Merchant Wholesalers""",naics_detail,2020-10-01,6215
Downstream,"8. Motor Vehicle Parts, Materials, & Products Sales",ICE,EV,4235,"""Metal and Mineral (except Petroleum) Merchant Wholesalers""",naics_detail,2020-11-01,6233
Downstream,"8. Motor Vehicle Parts, Materials, & Products Sales",ICE,EV,4235,"""Metal and Mineral (except Petroleum) Merchant Wholesalers""",naics_detail,2020-12-01,6174
Downstream,"8. Motor Vehicle Parts, Materials, & Products Sales",ICE,EV,4235,"""Metal and Mineral (except Petroleum) Merchant Wholesalers""",naics_detail,2021-01-01,6034
Downstream,"8. Motor Vehicle Parts, Materials, & Products Sales",ICE,EV,4235,"""Metal and Mineral (except Petroleum) Merchant Wholesalers""",naics_detail,2021-02-01,6003
Downstream,"8. Motor Vehicle Parts, Materials, & Products Sales",ICE,EV,4235,"""Metal and Mineral (except Petroleum) Merchant Wholesalers""",naics_detail,2021-03-01,5982
Downstream,"8. Motor Vehicle Parts, Materials, & Products Sales",ICE,EV,4235,"""Metal and Mineral (except Petroleum) Merchant Wholesalers""",naics_detail,2021-04-01,6003
Downstream,"8. Motor Vehicle Parts, Materials, & Products Sales",ICE,EV,4235,"""Metal and Mineral (except Petroleum) Merchant Wholesalers""",naics_detail,2021-05-01,6027
Downstream,"8. Motor Vehicle Parts, Materials, & Products Sales",ICE,EV,4235,"""Metal and Mineral (except Petroleum) Merchant Wholesalers""",naics_detail,2021-06-01,6064
Downstream,"8. Motor Vehicle Parts, Materials, & Products Sales",ICE,EV,4235,"""Metal and Mineral (except Petroleum) Merchant Wholesalers""",naics_detail,2021-07-01,6097
Downstream,"8. Motor Vehicle Parts, Materials, & Products Sales",ICE,EV,4235,"""Metal and Mineral (except Petroleum) Merchant Wholesalers""",naics_detail,2021-08-01,6068
Downstream,"8. Motor Vehicle Parts, Materials, & Products Sales",ICE,EV,4235,"""Metal and Mineral (except Petroleum) Merchant Wholesalers""",naics_detail,2021-09-01,6057
Downstream,"8. Motor Vehicle Parts, Materials, & Products Sales",ICE,EV,4235,"""Metal and Mineral (except Petroleum) Merchant Wholesalers""",naics_detail,2021-10-01,6084
Downstream,"8. Motor Vehicle Parts, Materials, & Products Sales",ICE,EV,4235,"""Metal and Mineral (except Petroleum) Merchant Wholesalers""",naics_detail,2021-11-01,6124
Downstream,"8. Motor Vehicle Parts, Materials, & Products Sales",ICE,EV,4235,"""Metal and Mineral (except Petroleum) Merchant Wholesalers""",naics_detail,2021-12-01,6096
Downstream,"8. Motor Vehicle Parts, Materials, & Products Sales",ICE,EV,4235,"""Metal and Mineral (except Petroleum) Merchant Wholesalers""",naics_detail,2022-01-01,6217
Downstream,"8. Motor Vehicle Parts, Materials, & Products Sales",ICE,EV,4235,"""Metal and Mineral (except Petroleum) Merchant Wholesalers""",naics_detail,2022-02-01,6232
Downstream,"8. Motor Vehicle Parts, Materials, & Products Sales",ICE,EV,4235,"""Metal and Mineral (except Petroleum) Merchant Wholesalers""",naics_detail,2022-03-01,6264
Downstream,"8. Motor Vehicle Parts, Materials, & Products Sales",ICE,EV,4235,"""Metal and Mineral (except Petroleum) Merchant Wholesalers""",naics_detail,2022-04-01,6247
Downstream,"8. Motor Vehicle Parts, Materials, & Products Sales",ICE,EV,4235,"""Metal and Mineral (except Petroleum) Merchant Wholesalers""",naics_detail,2022-05-01,6180
Downstream,"8. Motor Vehicle Parts, Materials, & Products Sales",ICE,EV,4235,"""Metal and Mineral (except Petroleum) Merchant Wholesalers""",naics_detail,2022-06-01,6242
Downstream,"8. Motor Vehicle Parts, Materials, & Products Sales",ICE,EV,4235,"""Metal and Mineral (except Petroleum) Merchant Wholesalers""",naics_detail,2022-07-01,6260
Downstream,"8. Motor Vehicle Parts, Materials, & Products Sales",ICE,EV,4235,"""Metal and Mineral (except Petroleum) Merchant Wholesalers""",naics_detail,2022-08-01,6304
Downstream,"8. Motor Vehicle Parts, Materials, & Products Sales",ICE,EV,4235,"""Metal and Mineral (except Petroleum) Merchant Wholesalers""",naics_detail,2022-09-01,6247
Downstream,"8. Motor Vehicle Parts, Materials, & Products Sales",ICE,EV,4235,"""Metal and Mineral (except Petroleum) Merchant Wholesalers""",naics_detail,2022-10-01,6268
Downstream,"8. Motor Vehicle Parts, Materials, & Products Sales",ICE,EV,4235,"""Metal and Mineral (except Petroleum) Merchant Wholesalers""",naics_detail,2022-11-01,6270
Downstream,"8. Motor Vehicle Parts, Materials, & Products Sales",ICE,EV,4235,"""Metal and Mineral (except Petroleum) Merchant Wholesalers""",naics_detail,2022-12-01,6207
Downstream,"8. Motor Vehicle Parts, Materials, & Products Sales",ICE,EV,4235,"""Metal and Mineral (except Petroleum) Merchant Wholesalers""",naics_detail,2023-01-01,6410
Downstream,"8. Motor Vehicle Parts, Materials, & Products Sales",ICE,EV,4235,"""Metal and Mineral (except Petroleum) Merchant Wholesalers""",naics_detail,2023-02-01,6408
Downstream,"8. Motor Vehicle Parts, Materials, & Products Sales",ICE,EV,4235,"""Metal and Mineral (except Petroleum) Merchant Wholesalers""",naics_detail,2023-03-01,6415
Downstream,"8. Motor Vehicle Parts, Materials, & Products Sales",ICE,EV,4235,"""Metal and Mineral (except Petroleum) Merchant Wholesalers""",naics_detail,2023-04-01,6406
Downstream,"8. Motor Vehicle Parts, Materials, & Products Sales",ICE,EV,4235,"""Metal and Mineral (except Petroleum) Merchant Wholesalers""",naics_detail,2023-05-01,6486
Downstream,"8. Motor Vehicle Parts, Materials, & Products Sales",ICE,EV,4235,"""Metal and Mineral (except Petroleum) Merchant Wholesalers""",naics_detail,2023-06-01,6561
Downstream,"8. Motor Vehicle Parts, Materials, & Products Sales",ICE,EV,4235,"""Metal and Mineral (except Petroleum) Merchant Wholesalers""",naics_detail,2023-07-01,6628
Downstream,"8. Motor Vehicle Parts, Materials, & Products Sales",ICE,EV,4235,"""Metal and Mineral (except Petroleum) Merchant Wholesalers""",naics_detail,2023-08-01,6607
Downstream,"8. Motor Vehicle Parts, Materials, & Products Sales",ICE,EV,4235,"""Metal and Mineral (except Petroleum) Merchant Wholesalers""",naics_detail,2023-09-01,6588
Downstream,"8. Motor Vehicle Parts, Materials, & Products Sales",ICE,EV,4235,"""Metal and Mineral (except Petroleum) Merchant Wholesalers""",naics_detail,2023-10-01,6549
Downstream,"8. Motor Vehicle Parts, Materials, & Products Sales",ICE,EV,4235,"""Metal and Mineral (except Petroleum) Merchant Wholesalers""",naics_detail,2023-11-01,6558
Downstream,"8. Motor Vehicle Parts, Materials, & Products Sales",ICE,EV,4235,"""Metal and Mineral (except Petroleum) Merchant Wholesalers""",naics_detail,2023-12-01,6592
Downstream,"8. Motor Vehicle Parts, Materials, & Products Sales",ICE,EV,4235,"""Metal and Mineral (except Petroleum) Merchant Wholesalers""",naics_detail,2024-01-01,6434
Downstream,"8. Motor Vehicle Parts, Materials, & Products Sales",ICE,EV,4235,"""Metal and Mineral (except Petroleum) Merchant Wholesalers""",naics_detail,2024-02-01,6428
Downstream,"8. Motor Vehicle Parts, Materials, & Products Sales",ICE,EV,4235,"""Metal and Mineral (except Petroleum) Merchant Wholesalers""",naics_detail,2024-03-01,6448
Downstream,"8. Motor Vehicle Parts, Materials, & Products Sales",ICE,EV,4235,"""Metal and Mineral (except Petroleum) Merchant Wholesalers""",naics_detail,2024-04-01,6456
Downstream,"8. Motor Vehicle Parts, Materials, & Products Sales",ICE,EV,4235,"""Metal and Mineral (except Petroleum) Merchant Wholesalers""",naics_detail,2024-05-01,6480
Downstream,"8. Motor Vehicle Parts, Materials, & Products Sales",ICE,EV,4235,"""Metal and Mineral (except Petroleum) Merchant Wholesalers""",naics_detail,2024-06-01,6477
Downstream,"8. Motor Vehicle Parts, Materials, & Products Sales",ICE,EV,4235,"""Metal and Mineral (except Petroleum) Merchant Wholesalers""",naics_detail,2024-07-01,6424
Downstream,"8. Motor Vehicle Parts, Materials, & Products Sales",ICE,EV,4235,"""Metal and Mineral (except Petroleum) Merchant Wholesalers""",naics_detail,2024-08-01,6399
Downstream,"8. Motor Vehicle Parts, Materials, & Products Sales",ICE,EV,4235,"""Metal and Mineral (except Petroleum) Merchant Wholesalers""",naics_detail,2024-09-01,6407
Downstream,"8. Motor Vehicle Parts, Materials, & Products Sales",ICE,EV,4235,"""Metal and Mineral (except Petroleum) Merchant Wholesalers""",naics_detail,2024-10-01,6172
